grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,nll,nll_q0,nll_q1,nll_q2,nll_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3,eval_nll,eval_nll_q0,eval_nll_q1,eval_nll_q2,eval_nll_q3
16.199614127705374,3.0591607867044055,3.058332758718582,3.0590473438273302,3.060518314810464,3.0590469856816513,0.020805937842731048,0.019057094275949402,0.020451695063312996,0.021198013153223724,0.02250950544086726,7.138846460802496,6.043381328349712,6.973589884278291,7.477871687868283,8.056648235212133,5122048,2500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.8267528936266895,2.754900241002494,2.829742215286949,2.902068870604231,2.8178925448254115,0.020779441110789776,0.019231623678254352,0.020326544601492035,0.021188428389106045,0.022426436795016238,6.813199564814566,5.7900999167549925,6.614694533989443,7.138886917721146,7.737628048863904
16.13223799625233,2.630724763691948,2.6310247889119394,2.630859663751155,2.630821962584926,2.6304305878914316,0.02069011898033117,0.018866300657072958,0.020313420831977833,0.021173412259727586,0.02240333251067464,6.544741630275144,5.418195714087802,6.356766705016341,6.9128249869494915,7.48908881729923,6146048,3000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.400329887866974,2.3474703140018374,2.441891007437614,2.3795441709496483,2.4305651779268747,0.020640225091483437,0.018868159419071148,0.019985820428757208,0.021133330923439296,0.022561386372123286,6.225004866719243,5.153698892798277,5.910724625192397,6.544957025123376,7.284858719142462
15.990585611177254,2.223269487055147,2.2225725140853227,2.2229499357595466,2.223552808571763,2.224185653665009,0.020606911477060057,0.018752779952025657,0.020243745259086905,0.02109348643771172,0.02233253261739614,5.990226316793063,4.847269303841613,5.801573218596697,6.359755686841684,6.949319811782358,7170048,3500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.049683369696139,2.0476401676195413,2.0299757074721128,2.0878364611797178,2.035228426010157,0.020574708993081003,0.01851756707677303,0.02016772287506751,0.021167450730821904,0.022584832770498636,5.725918903946878,4.552164378256168,5.556857731961111,6.057439167645512,6.813682950205269
15.715604141807239,1.8408074836039359,1.8401390523109118,1.841255697221839,1.8411224276389817,1.8408566952148937,0.02053987675410619,0.018607657704972434,0.02014382238493163,0.021034812322253283,0.022359020260071097,5.478599347466826,4.301492146797862,5.271796083357948,5.851327529902223,6.481609084876179,8194048,4000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.6709039770066734,1.6460917242794015,1.6947113863838408,1.673274633297589,1.671453502722434,0.020395073690451692,0.018548420619989563,0.01988432013745152,0.021017118068518168,0.02227194689724648,5.205629780888556,4.034946779077056,4.973228552649101,5.67165503302454,6.225667645351036
15.208767137815567,1.4883784932262365,1.4871320351881652,1.4885829738776297,1.488809624359055,1.489109777674172,0.020478872332106685,0.018490553566939887,0.020112329127424448,0.021000590666522635,0.022296797527511836,5.011025645193412,3.8091819139783287,4.807504910857376,5.396019573826319,6.022474917307897,9218048,4500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.321561325341463,1.3701177768482997,1.309278151964193,1.2864491615702613,1.3208520330922686,0.020622437004931275,0.018509233188769313,0.020332616014872656,0.02116736730579101,0.022454581000995875,4.731821388006212,3.545693658602123,4.555676507220437,5.118771119637064,5.694362880188281
14.368702047420818,1.1740872060679086,1.1735013827970693,1.1741116026746463,1.1738381359175065,1.175004326037319,0.020407960493655147,0.018327964118975772,0.02004625891235076,0.02100144801453603,0.022257890195981976,4.597467384226733,3.3593754020470934,4.388088239873092,5.009790796253204,5.633687750007567,10242048,5000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.019581003114581,1.0269839756357708,1.0194921191494613,0.9867949520155034,1.0447091177720942,0.02050048718228936,0.018030437891221683,0.020485683097669762,0.021133230146898045,0.02217501688811501,4.512257114052772,3.1527906015302887,4.396324989588362,5.036528462608802,5.365140946228995
