Feng	95
At	95
both	95
Palace	95
east	94
upon	93
enemy	93
Before	92
give	92
forces	92
am	92
under	92
Emperor	90
commanderies	90
down	90
together	90
called	89
Song	89
help	89
government	89
capital	89
put	89
never	89
Ma	89
again	88
edict	88
cannot	88
Inspector	88
Jue	87
Zhong	87
authority	87
fled	87
times	87
Meng	86
ministers	86
Duan	84
such	84
Heaven	83
Huan	83
many	83
forward	82
plans	82
before	82
off	82
position	82
shall	82
saying	81
How	80
long	80
each	80
ordered	80
north	80
even	79
territory	79
order	79
her	79
Zhi	79
because	78
Jian	78
Ce	78
without	78
Household	78
Zhu	78
few	78
afraid	77
palace	76
just	76
these	75
Yun	75
which	75
very	74
south	74
Hong	74
act	74
There	73
able	73
plan	72
brother	72
must	72
wanted	72
Xi	72
Pang	71
Chao	71
Rong	71
Jun	70
strong	70
years	70
Zan	70
yet	70
River	69
Regular	69
always	69
Du	69
bring	69
provinces	69
Shang	69
angry	69
house	69
ask	68
majesty	68
Dou	68
after	68
received	68
send	68
orders	67
refused	67
death	67
same	66
nothing	66
through	66
within	66
Su	66
Works	66
us	66
recommended	66
younger	65
Jia	65
rebellion	65
surrender	65
west	64
get	64
work	64
taken	64
power	63
every	63
supplies	63
hand	63
turned	63
certainly	63
Tian	62
Imperial	62
loyal	62
peace	62
become	62
mother	62
things	62
bandits	62
cut	62
destroyed	61
control	61
His	61
once	61
eunuchs	61
cause	61
kill	60
letter	60
Xiu	60
trouble	60
Qi	60
Jie	60
saw	59
spring	59
memorial	59
winter	59
five	58
Yin	58
barbarians	58
returned	58
Director	58
keep	58
And	58
head	58
fellows	58
high	57
joined	57
Clerk	57
might	57
Gao	57
We	57
Your	56
Huangfu	56
affairs	56
old	56
Cao's	56
does	56
Officer	56
rebels	56
arrived	55
say	55
place	55
four	55
follow	55
Lord	55
wife	54
see	54
WEI	53
Gong	53
well	53
ruler	53
Colonel	53
favour	53
night	52
Shi	52
Marquis	52
she	52
found	52
Cavalry	51
attendants	51
further	51
right	51
force	51
Jiong	50
excellencies	50
Three	50
most	50
told	50
whole	50
Wen	50
given	50
passes	50
later	50
best	50
Xin	50
fight	50
matter	50
Si	50
deal	50
where	49
Ying	49
Gui	49
leave	49
Gates	49
That	49
present	49
reason	49
heads	48
Bing	48
Mao	48
show	48
pleased	48
Tan	48
honour	48
Cai	47
Yong	47
settled	47
Ren	47
captured	47
father	47
amnesty	47
leaders	47
end	47
accept	47
Qian	47
appointment	47
conduct	47
Qiu	47
autumn	46
days	46
result	46
military	46
Xuan	46
close	46
proper	46
official	46
fighting	46
true	45
among	45
Pei	45
worthy	45
Writing	45
An	45
Lady	45
Chou	44
offices	44
Duke	44
sons	44
Masses	44
Dowager	44
summer	44
danger	44
arrested	44
respect	44
AD	44
Zheng	44
officer	44
Tai	43
quite	43
guard	43
look	43
return	43
virtue	43
turn	43
year	42
far	42
clan	42
Chancellor	42
grain	42
advice	42
A	42
tenth	42
difficult	42
spoke	42
children	42
home	42
established	41
wrote	41
enfeoffed	41
young	41
though	41
support	41
receive	41
between	41
Ba	41
use	41
punishment	41
Ju	40
situation	40
Attendants	40
Ye	40
raised	40
What	40
Why	40
Shen	40
Army	40
want	40
disorder	40
call	40
magistrate	40
Xie	40
Xian	40
li	39
horsemen	39
county	39
full	39
die	39
leader	39
prepared	39
But	39
rebel	39
treated	39
single	39
strength	39
Yangzi	38
Chong	38
Nanyang	38
third	38
million	38
Luoyang	38
name	38
Tong	38
maintain	38
being	37
Xiang	37
Secretariat	37
means	37
its	37
road	37
horse	37
since	37
outside	37
across	37
success	37
scholars	37
themselves	37
rewards	37
past	37
clear	37
Yue	37
Xiahou	37
thirty	37
face	37
planned	37
Ling	37
enough	36
followed	36
move	36
twenty	36
change	36
Though	36
Zhuge	36
completely	36
changed	36
concerned	36
dismissed	36
urged	36
why	36
harm	36
personal	35
Xia	35
everything	35
fifth	35
thousands	35
executed	35
going	35
private	35
extremely	35
Left	35
cash	35
Sui	35
bad	35
Fei	35
brothers	35
Gan	35
Hu	35
Hou	35
Master	35
here	35
escape	35
second	34
wrong	34
surely	34
done	34
Rang	34
Ci	34
Assistant	34
gathered	34
Tao	34
Chang	34
followers	34
Jiang	34
secret	34
loyalty	34
Cui	34
Chief	33
seventh	33
arrest	33
already	33
fought	33
know	33
Governor	33
Shao's	33
Qiao	33
Liao	33
alliance	33
advantage	33
Zong	33
issued	33
Lan	33
Even	33
fire	33
Ding	33
kept	33
Protector	33
positions	32
defeat	32
seek	32
common	32
ability	32
elder	32
new	32
Miao	32
Kong	32
stay	32
Yao	32
Some	32
master	32
person	32
weak	32
Wuhuan	32
Shan	32
Zu	32
failed	32
Those	32
inside	31
women	31
world	31
fine	31
Empress	31
frightened	31
misfortune	31
reputation	31
ill	31
throne	31
sought	31
Deng	31
dare	31
granted	31
Teng	31
water	31
acted	31
Chenliu	31
Zang	31
Bao	31
Retainers	31
Son	31
late	30
words	30
sure	30
Shanyu	30
Xiongnu	30
fourth	30
seal	30
general	30
easy	30
evil	30
scattered	30
think	30
My	30
small	30
Dai	30
crimes	30
Since	30
find	30
surrendered	29
opinion	29
food	29
let	29
law	29
rebelled	29
ancient	29
counties	29
maintained	29
collected	29
camped	29
life	29
realised	29
mind	29
got	28
families	28
fear	28
eleventh	28
planning	28
wish	28
speak	28
battle	28
Gu	28
lead	28
war	28
part	28
punish	28
Zuo	28
behind	28
local	28
Later	28
Major	27
destroy	27
campaign	27
live	27
punished	27
report	27
yourself	27
rank	27
Because	27
open	27
attention	27
cavalry	27
dared	27
generous	27
Qin	27
thought	27
argued	27
offer	27
mountains	27
After	27
paid	27
reported	27
ninth	27
senior	27
Hedong	27
gained	27
Bian	27
Hanzhong	27
gain	26
last	26
Faction	26
reached	26
Southern	26
Chang'an	26
taking	26
pay	26
need	26
Sima	26
met	26
messengers	26
rest	26
exhausted	26
foot	26
Pu	26
occasion	26
quickly	26
until	26
Senior	26
Counsellor	26
matters	26
eighth	26
lost	26
Kui	26
service	26
From	26
simply	26
Runan	26
passed	26
Chariots	26
Gate	26
escort	25
six	25
soon	25
summoned	25
carried	25
fellow	25
Excellencies	25
powerful	25
attend	25
February	25
policy	25
post	25
much	25
numbers	25
wait	25
brave	25
none	25
sword	25
fail	25
point	25
By	25
prison	25
twelfth	24
tens	24
dead	24
sixth	24
Jul	24
known	24
opportunity	24
alone	24
Pi	24
gates	24
siege	24
wept	24
short	24
Lang	24
fortune	24
match	24
minister	24
Sheng	24
Yu's	24
lord	24
reply	23
Consultant	23
Mountain	23
Kai	23
land	23
settle	23
courtesy	23
accepted	23
Wan	23
Hui	23
title	23
looked	23
felt	23
Hua	23
hills	23
agree	23
named	23
Ning	23
age	23
Ceremonies	23
suffered	23
Pan	23
coming	23
serve	23
wicked	23
treasure	23
For	23
responsibility	23
sun	22
knew	22
Kang	22
Lingling	22
summons	22
administration	22
chief	22
seven	22
stayed	22
With	22
Yet	22
making	22
property	22
anything	22
Xiapi	22
raise	22
gone	22
carriage	22
agreed	22
country	22
poor	22
someone	22
commanders	22
honest	22
Qing	22
borders	22
ground	22
She	22
body	22
walls	22
observed	22
Masters	22
immediately	22
humble	22
heart	22
friend	22
Kuaiji	22
wise	21
noone	21
Northern	21
hear	21
sighed	21
Eastern	21
neither	21
hands	21
Many	21
concern	21
afterwards	21
horses	21
emperor's	21
armies	21
daughter	21
often	21
Justice	21
better	21
Fang	21
Guang	21
Yingchuan	21
little	21
important	21
pardon	20
thing	20
Unless	20
used	20
offered	20
ribbon	20
break	20
king	20
About	20
Western	20
Sep	20
friends	20
Heng	20
plundered	20
nor	20
Bi	20
ceremony	20
grace	20
cities	20
avoid	20
considered	20
everywhere	20
servant	20
Turbans	20
To	20
charge	20
account	20
submit	20
action	20
kingdom	20
Way	20
Staff	20
fell	20
holds	20
Henei	20
wine	19
false	19
May	19
funeral	19
group	19
blood	19
Pingyuan	19
Gentleman	19
side	19
oppose	19
Xianbi	19
encourage	19
tell	19
reward	19
everyone	19
groups	19
river	19
number	19
feet	19
something	19
talk	19
camps	19
Changsha	19
messenger	19
moved	19
slander	19
Bohai	19
lose	19
crossed	19
allowed	19
case	19
empty	19
surprise	19
cruel	19
influence	19
utmost	19
fief	19
arms	19
special	19
public	19
courage	19
Shou	18
eclipse	18
Right	18
presented	18
eight	18
mourning	18
instead	18
highest	18
respected	18
spread	18
idea	18
SHU	18
forced	18
refuge	18
royal	18
fault	18
apartments	18
trust	18
share	18
Intendant	18
Henan	18
below	18
district	18
abandoned	18
admired	18
therefore	18
hope	18
laughed	18
Dun	18
marriage	18
Hongnong	18
Jian'an	18
Honoured	18
Long	18
treat	18
gentlemen	18
silk	18
lands	18
successful	18
provincial	18
anyone	17
above	17
cousin	17
money	17
proud	17
longer	17
punishments	17
entered	17
frontier	17
Danyang	17
Mar	17
Qiong	17
Tiger	17
subject	17
Huo	17
ordinary	17
Mi	17
warning	17
nephew	17
advised	17
seize	17
enemies	17
Just	17
behalf	17
ambition	17
weapons	17
junior	17
bandit	17
sense	17
ideas	17
complete	17
served	17
affair	17
whom	17
party	17
pass	16
Once	16
Joy	16
appoint	16
man's	16
terms	16
region	16
Xianlian	16
care	16
Peace	16
households	16
period	16
Coachman	16
Chu	16
associates	16
showed	16
examine	16
West	16
Again	16
rode	16
continue	16
message	16
Nan	16
leading	16
feel	16
remain	16
Their	16
comes	16
claim	16
suffer	16
remained	16
Guards	16
broken	16
attacks	16
Jan	16
moreover	16
combined	16
believed	16
built	16
run	16
broke	16
achievement	16
appeared	16
marquises	16
allies	16
fall	16
collect	16
Dan	16
mean	16
empress	16
light	16
Geng	16
drew	16
shown	16
towards	16
seas	16
shared	16
govern	16
signs	15
roads	15
Apr	15
Each	15
Dian	15
arranged	15
submitted	15
Lie	15
spirit	15
reports	15
pacified	15
anger	15
believe	15
grant	15
relief	15
eunuch	15
ships	15
Zhai	15
secure	15
guilty	15
asking	15
baggage	15
Tutor	15
Subdues	15
question	15
caught	15
invited	15
servants	15
beg	15
petty	15
particular	15
establish	15
sacrifice	15
tomb	15
tribute	15
secretly	15
suggested	15
clothing	15
Chunyu	15
distress	15
Zhuo's	15
Guangling	15
carry	15
duty	15
Taishi	15
truly	15
Yuzhang	15
wisdom	15
intention	15
Great	15
defence	15
Fa	15
earlier	15
Authority	15
generals	15
leaving	15
Kuang	15
welcome	15
retreat	15
sage	15
abandon	15
contact	15
following	15
various	14
strange	14
Both	14
isolated	14
Everyone	14
ran	14
upright	14
achievements	14
besieged	14
anxious	14
guards	14
rule	14
village	14
flight	14
sides	14
Qu	14
either	14
household	14
clients	14
serious	14
low	14
Jingzhao	14
Nov	14
divided	14
around	14
sort	14
Jiangling	14
answered	14
meet	14
Shanyang	14
rear	14
Soon	14
affection	14
decision	14
tried	14
lines	14
different	14
raided	14
continued	14
numbered	14
defend	14
Bu's	14
harem	14
Shun	14
colleagues	14
intended	14
Caitiffs	14
letters	14
Only	14
gather	14
Can	14
manage	14
Tang	14
decided	14
Pass	14
Prefect	14
execution	14
Taishan	14
retainers	14
nature	14
Enclosure	14
moment	14
One	14
feelings	14
Someone	14
Chinese	14
East	14
knows	14
occupy	14
allow	14
appropriate	14
salary	14
discovered	14
explained	14
rulers	14
consider	13
fifty	13
Ji's	13
whether	13
Herald	13
Aug	13
Crossing	13
appointments	13
Ni	13
guest	13
acting	13
audience	13
Zi	13
reign	13
advance	13
seized	13
firm	13
criticised	13
reluctant	13
half	13
Liaodong	13
native	13
carriages	13
praise	13
plunder	13
Mu	13
De	13
fact	13
Merit	13
fierce	13
generously	13
wide	13
nation	13
Gun	13
filial	13
hatred	13
rely	13
prosperous	13
fallen	13
These	13
gold	13
clothes	13
garrison	13
aid	13
promised	13
began	13
controlled	13
Lujiang	13
lives	13
possible	13
pursued	13
understanding	13
compare	13
enfeoffment	13
dynasty	13
members	13
save	13
Taiyuan	13
ashamed	13
understand	13
GeneralinChief	13
Registrar	13
reduced	13
Filial	13
restored	13
buried	13
holding	13
capture	13
defences	13
drums	13
honoured	13
students	13
sick	13
kings	13
Ping	13
CaoCao	13
objected	12
sat	12
wealth	12
form	12
footsoldiers	12
relatives	12
ever	12
expect	12
explain	12
main	12
comet	12
escaped	12
Man	12
seeking	12
Majesty	12
administrators	12
confused	12
obtain	12
kingdoms	12
Huai	12
Bo	12
along	12
arrogant	12
Rapid	12
regulations	12
farming	12
certain	12
behaviour	12
trusted	12
gate	12
points	12
marquis	12
boat	12
ambitions	12
beyond	12
scholar	12
prepare	12
encouraged	12
news	12
beheaded	12
shifted	12
moral	12
dug	12
praised	12
lived	12
Furthermore	12
Black	12
border	12
pursuit	12
Guiyang	12
base	12
hungry	12
Rui	12
occupied	12
less	12
next	12
pressure	12
decide	12
ready	12
steadily	12
hard	12
Xiao	12
large	12
northern	12
greedy	12
Our	12
Court	12
listen	12
Ben	12
rich	12
Finance	12
rather	12
Chun	12
line	12
increased	12
exposed	12
fleet	12
confusion	12
almost	12
succession	12
near	12
careful	12
generations	12
regret	12
forty	11
bearing	11
Quan's	11
investigation	11
burial	11
strict	11
refuse	11
throughout	11
houses	11
Maintains	11
According	11
instructions	11
City	11
resentful	11
read	11
worry	11
headquarters	11
spirits	11
doing	11
attacking	11
ment	11
residence	11
Go	11
sentenced	11
fashion	11
equal	11
takes	11
stand	11
beginning	11
Beihai	11
recognised	11
fields	11
frequently	11
Earth	11
Tadun	11
watch	11
deep	11
succeed	11
chose	11
Xing	11
People	11
Wuling	11
Should	11
restore	11
myself	11
assist	11
wounded	11
Let	11
miswritten	11
insignia	11
bribes	11
supporters	11
favours	11
faction	11
faults	11
Gentlemen	11
Hao	11
respects	11
win	11
Lii	11
sit	11
labour	11
wall	11
shouted	11
during	11
discussed	11
drink	11
proscription	11
claimed	11
State	11
hearts	11
involved	11
worth	11
gradually	11
blame	11
gentleman	11
Feb	11
Headquarters	11
xinchou	11
dozen	11
Confucius	11
plot	11
display	11
invite	11
memorials	11
real	11
Hall	11
Fu's	11
accusations	11
goods	11
faced	11
chosen	11
appreciate	11
answer	11
obtained	11
crime	10
hiding	10
setting	10
resources	10
Controller	10
suspicious	10
transferred	10
heavy	10
places	10
Perpetual	10
occasions	10
travelled	10
thoroughly	10
else	10
commanded	10
giving	10
dowager	10
permission	10
destruction	10
wind	10
covenant	10
responsibilities	10
failure	10
eat	10
proposal	10
willing	10
worse	10
weakness	10
extended	10
Prolonged	10
uncle	10
supply	10
chariot	10
gives	10
greater	10
remarked	10
Kuai	10
cared	10
suddenly	10
protest	10
Ang	10
celebrated	10
Jiaozhi	10
behave	10
ravaged	10
amongst	10
Department	10
teaching	10
example	10
southern	10
committed	10
protested	10
says	10
threat	10
lay	10
separate	10
wrongdoing	10
Jue's	10
jiazi	10
member	10
hated	10
Jiao	10
dragon	10
attendance	10
superior	10
alive	10
exile	10
commander	10
armour	10
glad	10
natural	10
travel	10
bear	10
lack	10
Adjuncts	10
according	10
document	10
posts	10
really	10
presents	10
quietly	10
resentment	10
ranks	10
provisions	10
reach	10
laid	10
realise	10
Steward	10
area	10
shot	10
commission	10
Altogether	10
Min	10
pretended	10
marketplace	10
issue	10
Capital	10
feudal	10
climbed	10
disturbed	10
choose	10
neglect	10
Chronicle	10
Tu	10
disaster	10
penalty	10
Tranquillity	9
opened	9
chance	9
taxation	9
indeed	9
burnt	9
rain	9
sacrifices	9
formed	9
South	9
feeling	9
seen	9
increasingly	9
expression	9
building	9
Pengcheng	9
extend	9
shift	9
closed	9
competent	9
Youfufeng	9
Prison	9
regions	9
Youbeiping	9
subordinate	9
firmly	9
bowed	9
Office	9
swore	9
Fen	9
Commissioner	9
impressed	9
father's	9
excellent	9
taxes	9
rose	9
University	9
fate	9
Hanyang	9
straight	9
stop	9
ate	9
Noone	9
retreated	9
dismiss	9
front	9
difficulty	9
shame	9
Shentu	9
proposed	9
disgrace	9
Anding	9
nine	9
rise	9
laws	9
stormed	9
concubines	9
wellknown	9
strategy	9
besiege	9
judge	9
honourable	9
corpse	9
transfer	9
Hefei	9
broad	9
arrange	9
doors	9
Do	9
months	9
generosity	9
preparations	9
achieved	9
Here	9
Moreover	9
Tuo	9
Hejian	9
subordinates	9
honesty	9
written	9
Lin	9
palaces	9
Every	9
Donghai	9
misfortunes	9
Cangwu	9
ceremonies	9
actions	9
code	9
protect	9
discuss	9
handed	9
caused	9
killing	9
Guanghan	9
privately	9
pity	9
Jianwei	9
tiger	9
love	9
suggest	9
promoted	9
apart	9
tower	9
sea	9
distance	9
seventy	9
apply	9
bow	9
inner	9
drive	9
discouraged	9
visit	9
suffering	9
approved	9
hidden	9
grief	9
commands	9
harvest	9
Is	9
quarrelled	9
Dec	9
obey	9
woman	9
weeks	9
ago	9
accused	9
Ministry	9
feast	9
appear	9
credit	9
convict	9
recently	9
wilderness	9
withdrew	9
subjects	9
pure	9
fully	9
Gaozu	9
shi	9
cart	9
White	9
Rou	9
write	8
Gongan	8
ofthe	8
uneasy	8
quiet	8
birds	8
Yufuluo	8
evidence	8
poison	8
inspectors	8
Garden	8
tribes	8
Surely	8
troubles	8
engaged	8
District	8
sealed	8
excuses	8
Whenever	8
halted	8
pleasure	8
persuaded	8
build	8
constant	8
anxiety	8
easily	8
happened	8
affected	8
problem	8
lacked	8
selection	8
Division	8
cross	8
delighted	8
Please	8
tears	8
sympathy	8
consideration	8
slanders	8
dealing	8
Jincheng	8
sagelike	8
early	8
quality	8
tothe	8
remaining	8
although	8
formal	8
Purposes	8
Heir	8
earth	8
Oct	8
Jiangxia	8
Di	8
Wuhu	8
lower	8
child	8
security	8
pressed	8
climb	8
seals	8
submission	8
worried	8
badly	8
Supervisor	8
request	8
rising	8
drank	8
drove	8
free	8
Yuzhou	8
abilities	8
direction	8
Bearer	8
Mace	8
relieve	8
lenient	8
Kou	8
illness	8
principles	8
ease	8
hegemon	8
sometimes	8
Zhen	8
cruelty	8
simple	8
trained	8
entrusted	8
Xiangyang	8
accompany	8
Yan's	8
execute	8
majesty's	8
appointing	8
intelligent	8
hero	8
divisions	8
sigh	8
companions	8
Bei's	8
omens	8
abused	8
Besides	8
quarters	8
reform	8
Shouchun	8
score	8
Incorrupt	8
candidates	8
shows	8
story	8
stronger	8
waiting	8
Beidi	8
respond	8
increase	8
No	8
responsible	8
source	8
levy	8
Annals	8
criminals	8
assistance	8
observe	8
arrive	8
recommend	8
quarrel	8
standard	8
saved	8
hundreds	8
Midi	8
lords	8
arrows	8
honours	8
difficulties	8
repeated	8
dangerous	8
rebellious	8
Shang's	8
Five	8
Liyang	8
uncertain	8
administrations	8
Worthy	8
bringing	8
intercept	8
withdraw	8
Chi	8
oppression	8
foolish	8
warfare	8
eldest	8
chieftains	8
turning	8
Village	8
advanced	7
chase	7
tent	7
renzi	7
Rear	7
Gives	7
hoping	7
Law	7
Relationships	7
described	7
usurp	7
reasons	7
hail	7
system	7
abuse	7
mud	7
black	7
having	7
YuanShao	7
thinking	7
elders	7
ended	7
temporary	7
due	7
strator	7
Xiping	7
relied	7
least	7
memorialised	7
assembly	7
slave	7
morning	7
communication	7
host	7
jail	7
remains	7
march	7
cope	7
questions	7
talents	7
farewell	7
wishes	7
oath	7
stars	7
dogs	7
hostage	7
living	7
summonsed	7
Mei	7
park	7
price	7
Ce's	7
exceptional	7
prisoners	7
actually	7
threatened	7
begin	7
sorry	7
duties	7
ally	7
Le	7
limit	7
staff	7
Wudu	7
chariots	7
count	7
guide	7
surprised	7
surrounded	7
enter	7
Biao's	7
dawn	7
thepeople	7
Zan's	7
allied	7
needed	7
Acting	7
moat	7
lit	7
remnants	7
escorted	7
Lai	7
Jiujiang	7
suspicion	7
coffin	7
hid	7
furious	7
Xianyu	7
fortress	7
recall	7
manner	7
Yiyang	7
grandson	7
Ten	7
note	7
dingchou	7
wealthy	7
western	7
Le'an	7
truth	7
temples	7
reappointed	7
armed	7
Ai	7
extravagant	7
sad	7
famous	7
abolished	7
husband	7
slight	7
Guangwu	7
cast	7
Kuan	7
gang	7
thanks	7
equipment	7
currency	7
rivers	7
Yuyang	7
today	7
homes	7
stopped	7
applied	7
fathers	7
Men	7
cases	7
Junior	7
middle	7
disregard	7
evildoers	7
required	7
stationed	7
argument	7
confiscated	7
compelled	7
original	7
recalled	7
running	7
rules	7
people's	7
faith	7
store	7
bravery	7
touched	7
loved	7
goes	7
gentry	7
treasury	7
spoken	7
desperate	7
mutiny	7
intending	7
Buwei	7
Wu's	7
Instead	7
fiefs	7
using	7
troubled	7
future	7
sufficient	7
remove	7
torture	7
rests	7
Yuan's	7
Yiling	7
chased	7
constantly	7
enjoy	7
summon	7
cloth	7
accompanied	7
keeps	7
civil	7
harmony	7
itself	7
driven	7
None	7
excuse	7
dependents	7
abundant	7
valuable	7
unworthy	7
Feathered	7
Forest	7
Of	7
treatment	7
spiritual	7
urgent	7
style	7
eyes	7
Niu	7
makes	7
calling	7
valleys	7
tombs	7
cage	7
eliminate	7
Thousand	7
useless	7
wives	7
Banshun	7
styled	7
capable	7
examined	7
urging	7
accord	7
Diwu	7
stream	6
gifts	6
During	6
currently	6
mouth	6
disobeyed	6
fish	6
eventually	6
block	6
yellow	6
promotion	6
gengzi	6
happen	6
resented	6
Admini	6
supported	6
seldom	6
course	6
condemned	6
stores	6
preserve	6
level	6
strategic	6
disasters	6
grew	6
Deputy	6
bound	6
Next	6
feed	6
eleven	6
Shanggu	6
value	6
carefully	6
mouths	6
sincere	6
cattle	6
distant	6
expenses	6
drawn	6
delay	6
tour	6
dares	6
dealt	6
worked	6
justify	6
nonetheless	6
attended	6
Liaoxi	6
neglected	6
comrades	6
begged	6
happens	6
hit	6
Poison	6
stood	6
horseback	6
documents	6
selected	6
Having	6
books	6
Chengdu	6
Changshan	6
character	6
corruption	6
appearance	6
direct	6
implicated	6
declined	6
startled	6
ambitious	6
white	6
stupid	6
guarding	6
Bird	6
advisers	6
humanity	6
critical	6
unless	6
Jibei	6
literary	6
suitable	6
persuade	6
raid	6
Zhang's	6
Langye	6
wild	6
fond	6
lodging	6
annoyed	6
proposals	6
disorders	6
descendant	6
possess	6
lesser	6
increasing	6
swiftly	6
Like	6
proclaimed	6
arts	6
fast	6
Qun	6
threaten	6
growing	6
Several	6
voice	6
Lan's	6
Si's	6
unusual	6
soldier	6
interest	6
effect	6
invitation	6
obeyed	6
learnt	6
questioned	6
eighty	6
xinyou	6
clerks	6
relative	6
press	6
Jiong's	6
colonels	6
favoured	6
intend	6
Wuwei	6
Taking	6
surname	6
covered	6
Ziyu	6
slandered	6
Boyu	6
justice	6
eastern	6
achieve	6
intercalary	6
buildings	6
red	6
Officials	6
threw	6
prisoner	6
cede	6
Van	6
looking	6
arm	6
sister	6
Guandu	6
tax	6
accusation	6
protected	6
Gonglu	6
Righteousness	6
Ganling	6
utterly	6
decline	6
kowtowed	6
wrongly	6
aged	6
Had	6
kind	6
House	6
floods	6
Architect	6
meant	6
Realising	6
earthquake	6
upset	6
Shuang	6
cried	6
sickness	6
Through	6
decisions	6
crossing	6
Good	6
suspected	6
halt	6
quantities	6
sold	6
regard	6
China	6
hesitate	6
Jiyin	6
investigate	6
maintaining	6
awarded	6
emperors	6
offering	6
secondary	6
concubine	6
responded	6
states	6
considerable	6
permitted	6
gruel	6
sign	6
bridge	6
Yangping	6
lately	6
added	6
catch	6
content	6
naturally	6
andthe	6
importance	6
robbers	6
loss	6
Luling	6
formerly	6
intelligence	6
bank	6
protection	6
greed	6
business	6
Officers	6
judgement	6
gentle	6
beaten	6
blocked	6
Displays	6
spent	6
bones	6
territories	6
removed	6
Two	6
search	6
obedient	6
renwu	6
merely	6
brilliant	6
helped	6
promptly	5
meeting	5
recommendations	5
prohibitions	5
Ruxu	5
succeeded	5
splendid	5
regular	5
behaved	5
sovereign	5
corrupt	5
Ru	5
reigntitle	5
route	5
scores	5
ruined	5
Yongqiu	5
advise	5
relationship	5
enjoyed	5
xinsi	5
Exterminates	5
jisi	5
Gai	5
van	5
Xuan's	5
records	5
problems	5
ones	5
excessive	5
Yun's	5
clever	5
cursed	5
grounds	5
tions	5
posthumous	5
Mo	5
returning	5
marry	5
shed	5
laugh	5
including	5
services	5
paying	5
shoes	5
hung	5
carts	5
larger	5
seriously	5
obliged	5
apologise	5
Xiakou	5
proved	5
respectful	5
restrain	5
reprimanded	5
edicts	5
discussion	5
particularly	5
central	5
released	5
expert	5
teachings	5
inheritance	5
rejected	5
titles	5
shoot	5
wear	5
Rao	5
xinhai	5
insight	5
bit	5
marquisate	5
Tan's	5
crowd	5
passing	5
seasons	5
invaded	5
wooden	5
flood	5
venture	5
cultivated	5
fertile	5
clans	5
numerous	5
choice	5
theywere	5
prevented	5
big	5
burned	5
Terrace	5
Shu's	5
brigand	5
oppressed	5
ourselves	5
operations	5
hesitant	5
resist	5
angrily	5
becomes	5
exiled	5
follower	5
charged	5
entrance	5
dealings	5
favourites	5
drowned	5
ie	5
fool	5
Yang'an	5
produced	5
detachment	5
governed	5
reduce	5
entrust	5
victory	5
heir	5
Park	5
dog	5
Seal	5
Jiuzhen	5
wished	5
space	5
frivolous	5
enfeoffments	5
regularly	5
deceit	5
proscribed	5
allocated	5
virtuous	5
admire	5
Agile	5
measure	5
appears	5
relations	5
recent	5
claiming	5
tomorrow	5
hoped	5
fiercely	5
Honour	5
grass	5
deserted	5
remember	5
yisi	5
referred	5
sixty	5
top	5
program	5
hunting	5
Beigong	5
skill	5
unsettled	5
leaves	5
weary	5
loose	5
ringleaders	5
rains	5
recruited	5
involve	5
weeping	5
receives	5
proclaim	5
repair	5
Mandate	5
birth	5
disliked	5
Turban	5
whispered	5
lavatory	5
hostages	5
keeping	5
impossible	5
