金	4441
馬	4434
兒子	4422
處	4419
便	4405
相	4397
會	4353
應	4344
上奏	4323
奏	4276
大夫	4265
位	4233
小	4233
殺	4212
因此	4199
部	4179
賊	4113
進入	4061
做	4036
十二	4028
過	4024
國	3990
减	3963
以及	3946
太祖	3939
得到	3924
石	3909
種	3903
皇后	3896
子	3843
國家	3834
它	3819
犯	3816
京城	3815
城	3799
宫	3794
中書	3774
郡	3737
拜	3737
稱	3730
衛	3712
發生	3680
率領	3672
正月	3671
公	3667
以上	3656
但	3652
曾	3606
立	3590
無	3585
開始	3521
宰相	3495
應當	3492
以後	3445
書	3422
宋	3397
以下	3396
却	3387
監	3361
按	3361
左右	3358
升任	3355
地方	3354
官吏	3325
氏	3321
像	3283
七月	3278
獻	3268
先	3259
尺	3256
受	3255
大臣	3219
自	3205
全部	3199
出現	3197
乙	3193
己	3190
初	3186
侍	3186
水	3181
二十	3172
諸	3165
直	3164
率	3143
除	3124
陛下	3115
凡	3108
撰	3096
討伐	3087
成	3062
學士	3058
隸屬	3054
奉	3027
祇	3020
外	3009
撤銷	2995
代	2991
好	2978
太守	2975
經	2968
請	2949
知道	2946
士兵	2922
侵犯	2920
都督	2911
遷	2904
政事	2903
年間	2901
前往	2897
史	2894
帶	2892
進士	2887
回	2885
京	2882
千	2874
全	2870
賞賜	2862
共	2861
殿	2850
四月	2840
六月	2836
九月	2833
父親	2824
敢	2824
法	2806
你	2799
平定	2799
萬	2739
親自	2733
見	2726
吏部	2722
接受	2707
返回	2706
投降	2704
這樣	2694
即位	2691
已經	2685
官職	2669
匹	2656
宿	2651
制	2648
鹽	2645
十五	2639
召	2638
穿	2629
五月	2616
事情	2613
增加	2608
少	2599
事務	2597
十一月	2596
降	2587
掌管	2583
恢復	2578
擔任	2567
車	2566
差	2558
丞	2533
贈	2528
生	2527
領	2522
八月	2521
幾	2520
呢	2511
没	2491
夏	2476
交	2472
十月	2464
重	2458
十一	2454
改任	2453
高	2440
制度	2426
漢	2419
相同	2414
合	2408
二月	2406
打敗	2404
起	2404
這時	2391
天子	2387
聽説	2386
廟	2370
氣	2368
十二月	2356
任用	2346
分别	2332
取	2330
表	2310
三十	2306
新	2301
户部	2299
求	2296
百	2291
設立	2288
河南	2276
或	2273
謚號	2262
禮儀	2260
改爲	2259
到達	2242
攻打	2236
寸	2233
食	2219
衆	2215
當	2214
十三	2201
即	2199
一起	2194
停止	2193
言	2191
梁	2189
雖然	2180
鎮	2169
傳	2166
契丹	2165
一百	2162
議論	2152
副使	2148
糧食	2148
守	2142
郎中	2130
知州	2126
功	2124
應該	2120
之後	2108
大將軍	2105
有關	2094
太后	2090
樂	2085
門	2078
乘	2074
母親	2068
久	2059
才	2057
唐	2057
貫	2049
如今	2049
文	2036
屬	2035
一定	2033
兵部	2031
詔書	2028
禮部	2025
歷任	2011
太宗	2003
省	2002
三月	1999
公主	1995
集	1995
神	1987
條	1985
服	1974
酒	1973
舊	1969
嗎	1967
常	1962
魏	1953
規定	1951
舍人	1949
罪	1948
刻	1941
指揮	1941
辰	1940
敵人	1936
甲	1934
建	1928
頭	1920
平	1917
一樣	1914
希望	1909
總管	1906
騎兵	1905
件	1902
帝	1902
將領	1897
然後	1889
等到	1886
調	1886
滿	1879
其餘	1872
歸	1865
放	1864
通	1860
丞相	1857
春	1852
部門	1852
朔	1851
以前	1846
置	1845
再次	1844
供給	1843
然而	1843
引	1843
太	1840
其中	1837
追	1834
留	1830
殺死	1829
丈	1813
十四	1806
跟隨	1806
百官	1798
鎮守	1797
提舉	1796
主管	1783
當初	1783
進攻	1779
調任	1778
凡是	1778
管	1776
比	1774
問	1774
室	1772
軍事	1771
登	1770
秋	1770
曾經	1756
判	1754
官府	1752
冬	1751
轉	1748
詔	1741
很多	1741
儀	1736
皇太子	1735
建立	1733
稱爲	1731
修	1730
什麽	1728
半	1727
李	1726
郎	1717
盡	1714
她	1713
翰林	1708
彈劾	1707
更	1705
田	1704
晋	1701
一千	1700
下令	1693
人們	1687
章	1684
裏	1684
望	1674
明	1671
經過	1670
反叛	1668
治理	1668
周	1666
黄河	1665
洪武	1661
參軍	1660
丑	1660
能够	1659
兼任	1653
十六	1652
升遷	1647
心	1647
拿	1646
米	1644
南京	1644
京師	1640
功勞	1639
送	1639
前來	1635
這個	1634
門下	1633
最	1629
邊境	1625
不同	1625
寫	1622
原	1622
武德	1622
允許	1621
各自	1620
其他	1620
依照	1618
太尉	1614
中書省	1612
酉	1609
住	1603
進行	1602
巳	1598
地區	1595
祇有	1595
鼓	1594
常侍	1591
仍	1591
使用	1591
盗賊	1588
考中	1587
這些	1585
病	1584
受到	1584
禁止	1580
行省	1579
散騎	1577
授任	1576
銀	1574
高祖	1570
成爲	1569
話	1567
們	1565
那	1564
齊	1563
商議	1563
轉運	1562
建議	1559
論	1554
卯	1553
授予	1550
貞觀	1546
侯	1542
德	1541
太陽	1539
開	1534
進貢	1534
員外郎	1533
免除	1529
變	1526
太白星	1523
内外	1520
君主	1518
職	1513
陝西	1513
看	1513
曲	1512
射	1508
隨	1502
聽從	1500
卿	1499
運行	1499
義	1496
掉	1491
白	1488
院	1486
冬至	1486
以來	1483
安撫	1474
充任	1473
博士	1471
因而	1471
起初	1470
五十	1470
土地	1470
員	1470
由於	1469
有的	1467
得以	1467
黄	1466
補	1465
判官	1461
民	1460
曹	1456
推	1456
十八	1454
元帥	1454
方	1454
船	1450
妻子	1450
情况	1450
加以	1447
如同	1441
時候	1435
鈔	1434
丙	1433
牛	1433
學	1433
太常	1431
之間	1429
任職	1424
追贈	1421
啊	1420
兵馬	1413
龍	1411
舉	1411
饑荒	1410
秒	1409
第二	1407
時間	1406
根據	1406
宦官	1405
刑部	1403
旗	1403
現在	1402
留守	1401
居住	1399
太廟	1392
回答	1392
俸禄	1391
御	1386
弟弟	1381
并且	1371
騎	1370
尊	1362
統領	1360
罷免	1359
第一	1356
座	1355
臺	1353
而且	1351
重新	1346
爵	1346
用來	1344
丁	1340
征討	1337
太原	1335
主	1334
發	1331
十七	1330
遠	1328
按照	1328
爵位	1321
同意	1319
聽	1319
更加	1318
世	1317
面	1316
檢校	1313
士	1313
春秋	1311
流	1311
回到	1310
運	1310
非常	1307
超過	1306
舉行	1303
列	1303
推薦	1302
提升	1301
平章	1294
坐	1294
來到	1292
山	1285
處理	1284
一萬	1284
工部	1283
征	1282
朕	1279
隨從	1278
戴	1273
群臣	1273
記載	1271
贊	1269
作戰	1267
準備	1262
宗廟	1259
若	1259
杖	1258
繼承	1252
秦	1252
議	1250
'	1249
縣令	1248
封爲	1248
選	1248
即使	1245
文章	1244
司馬	1239
共同	1234
注	1232
屯田	1230
奏請	1230
徵召	1230
司徒	1229
觀察	1228
象	1228
詩	1224
從此	1224
君	1223
河東	1223
五百	1222
往	1220
出來	1217
出使	1217
喪	1216
祇是	1216
離	1216
鐵	1214
古代	1210
我們	1209
那麽	1206
治	1205
曆	1205
斗	1205
太平	1204
陳	1203
交戰	1199
賦税	1199
糧	1198
節度	1196
執	1196
人民	1195
地震	1192
出任	1189
報告	1188
使臣	1187
退	1185
税	1183
加上	1182
歸附	1181
班	1181
土	1181
深	1179
劉	1176
冠	1176
月亮	1176
必定	1175
回來	1174
積	1173
常常	1171
世宗	1171
第	1169
站立	1168
物品	1168
辭	1167
那些	1167
部隊	1166
特别	1166
占據	1164
朝見	1164
寬	1163
衆人	1163
河	1161
退休	1160
考試	1158
接着	1158
轄	1157
樞密院	1155
代理	1152
揚州	1151
間	1151
自從	1150
四十	1149
參	1148
張	1148
末年	1147
依	1143
施行	1142
科	1140
大多	1139
記	1138
舉薦	1138
起來	1137
那裏	1132
三千	1131
山東	1131
人口	1130
州縣	1129
并入	1127
完畢	1124
修築	1123
篇	1121
天地	1121
吏	1117
河北	1116
手	1116
級	1116
財物	1109
三百	1108
步	1108
講	1107
甲子	1107
考	1106
互相	1105
限	1104
六十	1103
貶	1102
西北	1100
吃	1100
收	1098
兄弟	1098
如此	1096
寇	1093
巡撫	1093
開元	1092
善於	1092
亂	1092
申	1091
意見	1089
知府	1087
免	1085
走	1083
尚	1082
主簿	1077
帛	1076
承	1076
口	1076
處死	1076
告	1073
父	1072
絹	1072
說	1071
另外	1069
制定	1068
文武	1059
治所	1058
吐蕃	1057
實行	1057
西南	1054
玉	1053
前去	1052
校	1051
衣服	1051
節	1051
神主	1050
大赦	1049
一同	1049
二千	1049
僕射	1048
皇太后	1047
黄道	1046
攻破	1044
舞	1041
東西	1040
賊寇	1037
上書	1037
職務	1036
學習	1036
達	1034
安定	1033
顆	1031
雖	1031
諫	1031
子孫	1031
首	1031
影	1031
二百	1030
邊	1029
宋朝	1028
同時	1025
陳述	1025
東南	1024
銅	1021
階	1021
確定	1020
死去	1019
刑	1019
讀	1017
移	1016
廢除	1015
寶	1015
另	1013
類	1009
選擇	1009
起用	1009
親	1009
南朝	1007
二十五	1005
祀	1004
上報	1004
招募	1004
方法	1002
尚書省	998
校尉	998
高麗	997
江	996
監察	993
稍	993
音樂	992
减少	992
僅	992
大軍	991
癸	990
逃	989
壇	988
逢	987
買	987
大敗	986
至於	984
頃	983
所有	983
實	982
占	981
詢問	980
國王	980
身	977
長安	974
賦	973
諸侯	973
攻克	972
老	972
樞	970
有所	969
遼	969
進獻	968
上疏	966
原來	966
政	966
雲	966
既	965
該	965
案	965
告訴	964
推算	964
度數	964
疏	962
徐州	960
所在	960
遇到	959
演奏	959
聲	958
青	958
衣	957
交給	957
距	956
考核	956
末	956
二十四	956
帝王	956
尤其	954
册	954
這裏	953
喜歡	950
逝世	949
逐漸	949
録	949
主持	949
武帝	949
師	946
改變	945
圖	945
江西	945
進言	944
女兒	943
持	941
守衛	939
打	938
引導	936
配	936
斤	935
時刻	935
人員	934
武	930
高興	930
洛陽	930
從事	929
帶領	927
考察	927
而已	927
迎接	925
權	923
十九	923
衝	922
蜀	922
祖	921
尹	921
江南	921
徵收	921
檢	920
東北	920
害怕	919
營	919
前後	919
招	918
達到	918
恐怕	917
賓客	917
曰	917
律	915
道路	911
罷	909
號	908
過去	907
段	907
女	906
隻	905
聚集	904
物	902
站	901
都尉	900
給予	899
長官	899
負責	898
誅殺	897
代替	897
之中	896
角	895
立即	892
太師	891
太傅	890
赦免	890
打算	890
居	888
經常	888
法令	888
古	887
世祖	887
叛亂	887
文字	886
始	885
見到	884
總	883
夷	882
出兵	882
誰	881
幽州	879
下來	879
造	878
留下	877
難道	877
指揮使	877
侍奉	875
安	875
難	872
剛	871
北面	870
本來	870
田地	869
長史	869
失	869
聖	868
以爲	868
散	866
攻	866
輔佐	865
提	865
閏	865
將士	864
北方	863
五千	861
部下	860
自稱	858
管理	855
首領	855
真	854
轉任	854
經歷	852
相互	852
載	849
大使	849
恩	848
離去	848
减去	846
印	843
推舉	841
駕	841
夜	841
餘數	841
掌	838
依次	834
召見	832
敵軍	832
必須	832
三司	832
特	832
火星	832
點	830
漢朝	830
木	829
怎麽	828
明堂	828
十分	828
宣	826
攻擊	826
司空	825
擅長	825
極	825
辦法	825
製作	824
海	824
戰	823
上天	823
前面	822
突厥	822
失去	821
父母	820
推辭	819
四方	818
策	818
夫人	815
攻陷	814
必	813
最終	812
房	811
難以	811
擔心	810
仍然	809
分之	808
四川	808
二十二	807
賜給	807
符	806
知縣	806
一半	806
色	805
裝飾	804
面向	804
會合	803
征伐	803
典	803
清	802
諭	801
茶	801
聽到	800
駐扎	800
民衆	800
劃歸	799
庚子	799
奏章	799
錠	799
順	797
騎馬	797
中原	797
符合	796
撰寫	796
局	796
獲罪	794
逃走	793
太保	793
花	792
羊	791
要求	791
郡王	789
别人	789
算	789
殺害	788
不足	786
二十一	786
流放	786
中丞	785
巡視	784
計算	783
怎	783
敕令	783
足以	782
職位	782
但是	781
改名	781
緣故	780
建造	779
日食	778
光	778
授官	778
二十八	777
喪服	777
布	776
囚犯	775
均	774
陰	774
敵	772
廢	772
境内	771
救濟	771
儀式	770
本名	769
風	768
您	766
提拔	765
高宗	763
獲得	763
理	762
士人	762
二十三	760
快	760
近	760
參加	759
紅	759
今	759
完	758
作亂	758
逃跑	757
姓	756
火	755
房屋	755
侍中	755
挑選	754
彗星	753
駐	752
嘉靖	751
違背	751
有功	751
仁宗	750
攻取	750
金星	749
族	749
浙	749
奪取	747
淮南	747
包圍	747
趙	746
討	746
善	745
無法	744
表示	744
遇	743
之外	742
赤道	741
壬寅	739
辛亥	739
教化	738
箭	737
復	737
祐	737
朱	736
供	736
許	736
你們	736
道理	736
臣下	735
雲南	733
南面	731
紹興	730
渡過	730
過失	730
旨	730
妻	729
俘虜	728
上面	728
待	728
奏報	727
興起	727
做官	726
完成	726
永樂	725
丁亥	725
主人	725
人才	725
服喪	724
賣	724
法律	722
遷移	722
剌	721
旁	721
襲擊	721
子弟	721
楚	720
東都	720
稱贊	720
祖宗	720
俸	720
庚寅	719
跟從	719
秘書	718
肯	718
距離	717
後代	717
甲午	717
試	716
擅自	714
兵士	713
給事	711
壬午	711
帳	711
死罪	709
大概	708
呈	708
滅	707
亡	707
辛卯	706
俘獲	706
大事	706
管轄	705
非	705
官位	705
群	704
防備	704
主事	703
娶	703
鐘	702
甲寅	702
身份	701
某	701
怨恨	700
天寶	699
秩	699
淮	699
斬	699
指	698
黄門	698
决定	698
修建	698
萬曆	697
刀	696
皇	696
費用	695
志	695
庚申	694
吴	694
名聲	693
謹慎	693
交納	693
免去	692
隨即	692
祭酒	692
暗中	692
收復	691
果然	691
二十七	691
僉事	691
離開	690
築	690
攻下	690
母	690
太陰	689
討論	689
藏	689
僕	688
徵	688
部落	687
失敗	686
少卿	686
計	685
原因	685
看到	684
辛酉	684
防禦	684
通判	683
值	683
大都	682
連	682
不過	682
感到	681
缺	681
備	681
誥	681
丙寅	681
廣	680
丙午	680
支	680
達魯花赤	680
納	679
大小	679
分割	678
唐朝	678
打獵	677
年老	676
叫做	675
國子	674
勸	674
軍民	674
福建	674
親近	673
加官	673
七十	673
有時	673
庚午	672
號稱	672
多少	672
平民	672
太常卿	672
白天	671
解除	670
靠	670
臨	670
大學士	669
世代	669
易	669
遭受	668
服飾	667
享	667
禄	666
參與	666
斬殺	666
長久	666
用以	665
增	665
十萬	665
癸丑	664
亥	662
等待	662
登上	661
依舊	661
委任	661
分爲	660
東宫	660
敕	660
約	659
商	658
庫	658
詳	658
越	657
戊寅	657
晋升	657
曆法	656
戊	656
戊戌	656
壬子	656
下等	655
隊	655
商人	654
巡	653
癸未	653
遭	653
取消	652
依據	650
漢代	650
選拔	650
熙寧	650
先前	649
還是	649
伏	649
壬辰	648
城中	648
正直	648
關	648
儀仗	647
著	647
文書	646
停	646
光禄	645
變化	643
民間	643
滅亡	643
伯	643
政績	642
在於	642
郊	642
二十六	642
八十	641
丙戌	640
長江	640
終	639
照	639
召入	639
遷任	639
葬	638
壬戌	637
極力	637
戊午	636
准許	636
庚辰	635
元豐	635
戍守	635
况且	634
著作	633
或者	632
宗	631
都監	630
逮捕	630
辛丑	630
起兵	630
喜好	629
御史臺	629
安置	629
跟	629
迎	629
宗室	628
謀劃	628
遼東	627
二十九	626
憂慮	626
考慮	626
早	625
製造	625
出入	625
供奉	625
密	624
大風	623
大將	623
屢次	622
意	622
别	621
侍衛	620
攻占	619
防守	619
跪下	618
盛	617
駐守	617
之内	617
大同	616
第三	616
輕	616
耕種	615
近來	615
飛	615
火災	615
役	613
私下	613
真宗	612
興	612
辦	611
旨意	611
之前	611
乙亥	611
人心	611
歌	610
輿	610
唱	609
畝	608
皇子	607
勝	607
空	607
行爲	606
屯	605
西面	604
黑	604
教授	603
都統	601
南方	601
上下	601
聲音	601
抵禦	600
安葬	600
功臣	600
盈	600
根本	600
各地	599
回家	599
賜予	599
折	599
專門	598
官軍	598
位置	598
冬天	598
占卜	597
畫	596
邑	596
吾	596
風俗	595
相繼	595
士卒	594
飲酒	594
兵器	594
教	594
日月	593
够	593
刑罰	592
年輕	591
孔子	591
鑄	591
劍	591
敗	590
回去	590
倉	589
定州	589
穀	588
成都	588
以便	588
交付	588
人家	587
進軍	587
租	587
馬匹	587
開封	586
青州	585
崇尚	585
戊辰	583
詳細	583
私	583
宣宗	583
戊申	582
到來	582
防禦使	582
荆州	581
尉	581
福	581
夜半	581
鳳翔	581
傷害	580
行軍	580
捧	579
燕	579
臣子	579
發怒	578
通曉	578
襄陽	578
徒	577
答應	577
斛	577
丁卯	577
做到	577
救援	576
何	576
莊稼	575
籍	575
度支	575
意思	574
出發	574
鄭	574
聖人	574
學生	573
公卿	573
信	573
匈奴	573
戰敗	572
保	571
朝政	571
斬首	571
等級	570
收入	569
弦	568
諫官	568
斷絶	568
繫	568
釋放	568
完全	568
癸巳	567
起居	567
察	566
采納	566
率兵	566
東京	566
享年	565
蕃	565
楊	564
進犯	564
賞	564
先帝	564
造成	563
據	563
地位	563
洗	562
燒	562
奏樂	561
當地	560
關係	560
太學	560
參預	559
大理	559
宜	559
姓名	558
文帝	558
督	558
所得	558
東面	557
結束	557
邊防	557
職掌	557
中間	557
除去	556
異	556
成功	556
强	556
治罪	555
庚戌	555
懷疑	555
寨	555
天空	554
卜	554
城池	554
皆	553
遷到	553
兖州	552
統	552
邊疆	552
召集	552
敬	551
那樣	551
用兵	551
丁酉	550
入侵	550
可汗	550
德行	550
戰死	549
畏懼	548
辛巳	548
性情	548
歸順	548
恭敬	548
觀	548
最初	548
舊例	547
小人	547
祖先	547
最後	547
哭	546
先後	546
願	545
仗	545
得知	545
賑濟	545
給事中	544
青色	544
名叫	544
首先	544
害	544
草	543
突然	543
自行	543
罷了	543
冰雹	543
其次	542
部署	542
禮節	541
恐懼	541
神靈	541
往來	541
爲什麽	541
答	540
怕	540
期滿	540
大王	540
侍從	539
上帝	539
虜	539
貴	539
心意	538
親臨	538
祭奠	538
期	538
總兵	538
内史	537
護衛	537
暫	536
庶子	536
看見	535
脚	535
發給	534
郡縣	533
提領	533
許多	533
戌	531
軍士	531
實在	531
它們	531
解	531
射箭	530
戰功	530
成化	530
河中	528
遷徙	528
下拜	528
更名	527
實際	527
爲了	527
祖父	527
秘密	527
雨	523
完顔	523
廣州	522
争	522
錦	522
兵力	521
學問	521
三萬	521
辛未	521
斷	521
增設	521
雙	520
重要	520
乾	520
官署	520
步兵	520
控制	519
自然	519
厘	519
損	519
樹木	519
乘坐	519
塗	518
换	518
讀書	518
虎	518
陰陽	518
擊敗	518
雜	518
目録	517
大雨	517
仍舊	517
大定	516
都城	516
賢	515
利	515
渡	515
居民	514
謀反	514
産生	514
元和	514
紅色	514
背	513
湖廣	513
井宿	513
之類	512
正統	512
逃亡	512
隨後	511
附	511
神宗	510
召回	510
依附	510
巡檢	510
蒙古	509
器	509
抵達	509
魚	508
二萬	508
嚴重	507
丁未	507
南郊	506
擒獲	506
王安石	506
謀	506
謚	505
城墻	505
奏疏	505
中書令	504
排列	503
護	503
忠誠	502
罪行	502
弓	501
水災	501
繼位	501
貞元	501
秦州	501
駙馬	501
朔日	501
堂	501
壬申	500
堅持	500
安寧	499
死亡	499
盗	498
確實	498
適逢	498
容易	497
孫	497
明白	497
弟	496
後面	495
依從	495
寺	495
采用	495
弘治	495
聖旨	495
此後	495
季	494
部將	494
赤色	494
哪裏	494
蠻	494
夏至	494
急	494
從前	493
明帝	493
何况	493
予以	492
江陵	492
山西	491
數量	491
客	491
紫	491
行營	491
執政	490
破	489
憲宗	489
誣陷	488
漕運	488
學校	487
拜謁	487
各軍	487
戰事	487
充	486
虚	485
審理	485
賄賂	485
妃	484
父子	484
旱災	483
焚燒	483
録事	483
幫助	483
養	483
蓋	482
泛濫	482
今年	481
死刑	481
假	481
于	480
大水	480
業	479
乞求	479
府事	479
京都	479
北京	479
止	479
行事	479
前進	478
消滅	478
陽	478
甚	478
漸漸	478
長期	477
大德	477
豆	477
海陵王	477
屯駐	477
女真	476
舊制	476
賊人	476
保全	476
徭役	476
告發	475
内侍	475
既然	475
强盗	475
終年	474
漢人	474
由此	474
孝	474
通過	474
雍州	474
厚	474
殺人	473
佩	473
下面	473
城門	473
美	472
屬於	472
家人	472
一律	471
邪	471
市	470
出於	470
倍	470
恰	469
甲申	469
親屬	469
犯人	468
直言	468
錢財	468
結果	468
秋季	467
在位	467
君王	467
婦女	467
祭天	466
記録	466
直接	466
附近	465
堅决	465
豫州	465
終於	465
羅	465
社稷	465
之上	464
更改	464
大業	464
后	464
簡	463
出身	463
臣僚	463
願意	463
統轄	463
哪	463
供應	463
益州	463
弓箭	462
晚上	462
食物	462
管領	462
宣德	462
追擊	461
藉	461
東方	461
署	461
飲	460
祝	460
方面	460
圖謀	460
接	459
年號	459
替	459
流入	458
觀看	458
黄金	457
赤	457
升官	457
佐	457
丁巳	457
慰勞	457
可是	456
致	456
詞	455
俸鈔	455
顔色	455
謀略	454
杭州	454
幸	453
繼	453
投奔	453
勞役	453
項	453
同知	453
獲	452
談論	452
僞	452
對待	452
瞭解	452
加封	451
搶劫	451
流星	451
需	451
叛賊	450
精通	450
崇禎	450
開府	450
依靠	450
名稱	449
册封	449
長子	449
車騎	449
歸入	449
對於	449
月食	449
自殺	448
統管	448
渤海	448
食邑	448
性格	448
冬季	447
金銀	447
禍患	447
赴	447
條例	446
監督	446
心中	445
災	445
底	445
疾	445
頒布	445
癸亥	445
功績	444
尊號	444
數目	444
毁壞	444
形狀	444
白色	444
宫殿	443
配祭	443
席	443
觀察使	443
正德	443
下屬	442
才幹	442
遍	442
拜見	442
行動	442
憑	441
現今	441
西京	441
貢	441
次序	441
根	441
改稱	441
岀	440
監獄	440
略	440
絲	440
爲人	439
驛站	439
鎧甲	439
揭發	439
玄宗	439
獎賞	439
租税	438
平陽	438
君子	438
夏季	438
時期	437
招降	437
夫	437
執行	437
萬物	437
殿中	437
編	436
樹	436
聖明	436
蕭	436
報	436
鄉	436
西方	436
出征	435
提點	435
幾乎	435
樂器	435
胡	435
公事	434
喪事	434
敵寇	433
畢宿	433
遠近	432
獨自	432
帶兵	432
反而	431
所謂	431
冀州	430
奸	430
上前	429
京兆	429
乘以	429
刑獄	428
戰争	428
部族	428
江州	428
名字	427
鳥	427
全國	427
判决	426
以外	426
足	425
老百姓	425
稱作	425
閤	425
親王	424
書信	423
之下	423
下雨	423
犯罪	423
并州	423
南陽	422
祝賀	422
歸屬	422
莊宗	422
政務	422
赴任	421
人馬	421
總督	421
館	421
縮	421
僧人	420
需要	420
河陽	419
將帥	419
革除	419
施	418
團練	417
惟獨	417
安排	416
法度	416
鳳	416
統率	416
晨	416
湖	415
放縱	415
秋天	415
執法	415
降爲	415
沿	415
肉	414
安南	414
工匠	414
比照	414
禮制	413
流傳	412
廢棄	412
土星	412
春季	412
案件	412
諸王	412
往往	411
牧	411
説法	411
國史	411
黨	410
戰鬥	410
當年	409
九十	409
世襲	409
靠近	409
形勢	409
柢	409
追封	409
官階	407
齋	407
川	407
獻上	407
辦理	407
審	407
通事	407
助	407
鑄造	406
結	406
祠	406
避	406
割	406
堵塞	405
例	405
宴	405
英宗	405
待制	405
廉潔	405
今後	405
災害	405
帝位	404
羽林	403
登記	403
充當	403
兼管	403
毫	403
辛	403
貧窮	402
奉命	402
丙子	402
相對	402
接連	402
浙江	401
時年	401
年齡	401
堤	401
横	401
密使	401
四百	401
門外	401
日益	401
計策	400
歸還	400
幾十	400
歲時	400
井	400
運輸	400
人數	400
出行	400
行禮	400
興國	400
土貢	400
倉庫	400
宣慰司	399
險要	399
堯	399
農	399
圍攻	398
孝宗	398
一直	398
丈夫	398
統軍	397
翼	397
宴會	397
公文	397
輔	397
豈	397
救	397
為	397
勢力	397
女子	396
决口	396
今天	396
襲	396
忽然	396
太微垣	396
鄉里	395
巾	395
益	395
部分	395
合并	395
參政	395
志向	394
河間	394
樞密	394
拜任	394
所屬	394
抵抗	394
男	394
嚴	394
郡守	394
廣東	393
品級	393
起立	393
昭	393
推行	393
會稽	392
桓玄	392
分數	392
遲	392
夜裏	392
行走	392
音	392
慰問	392
徐	392
罪過	391
進封	391
貧困	391
喜愛	390
齊國	390
世人	390
天命	390
陝州	390
大中	389
少年	389
廣西	389
功勛	389
黑色	389
亦	389
神位	389
樞密使	389
君臣	388
皇位	388
蝗災	388
收取	388
生性	387
奢侈	387
私自	387
情	387
墓	387
驅逐	387
古今	387
告誡	387
準	387
節操	386
總共	386
哭泣	386
取得	386
開封府	386
單	385
太和	385
思	385
接近	385
没收	385
刺	385
專	384
國事	384
日夜	384
從今以後	384
士大夫	384
少保	384
工程	384
佚	384
决斷	383
昴宿	383
厢	383
受命	382
場	382
職責	382
户口	382
史館	382
抓獲	382
精鋭	382
國君	382
四面	381
吧	381
愛	381
一時	381
聚	381
勢	380
簿	380
送到	380
審問	380
鼓吹	380
總管府	379
罰	379
鬼	379
值得	379
堅守	378
身體	378
控	378
削	378
漏	378
河西	378
聰明	378
乃	377
禮官	377
大名	377
烏	377
夏國	377
捕獲	377
繪	377
處置	377
熒惑星	377
懸	377
及第	376
道士	376
行宫	376
審訊	376
河水	375
大和	375
先生	375
隋朝	375
言論	375
毁	374
刑法	374
服裝	374
訓	374
壬	374
緊急	374
一并	373
原先	373
此時	373
石頭	373
太常寺	373
上京	373
春天	373
貢獻	372
出自	372
答覆	372
郎將	372
到任	372
屢	372
牲	371
跪	371
僉	371
恩惠	371
北院	371
侯景	371
勾結	371
形	371
竟	370
王公	370
禁	370
昏	370
五萬	370
率軍	370
持節	370
陵墓	370
笞	370
經略	370
訓練	370
忠	369
以致	369
親戚	369
三十六	369
表彰	368
伯顔	368
護軍	368
追究	368
勸諫	367
秦國	367
恩德	367
宣帝	367
打開	367
出去	366
典禮	366
湖南	366
批准	366
