grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,nll,nll_q0,nll_q1,nll_q2,nll_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3,eval_nll,eval_nll_q0,eval_nll_q1,eval_nll_q2,eval_nll_q3
16.53372412800237,5.061332744181713,5.059125541139654,5.063143765066273,5.055726480288718,5.067767636154916,0.1065371512848357,0.09890863901773217,0.10663095722263065,0.1089541708545844,0.1116121743129605,14.237095631920651,12.84194742415402,14.328947985403689,14.726698490233588,15.042809418041404,1026048,500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.959858000278475,4.73567708516899,5.208251012564858,4.918171120430694,4.973003698579171,0.0778447245247662,0.07014885283417613,0.07796649175121416,0.07964809695420233,0.0835664749086611,10.731014758348472,9.424011450982356,10.644146164796332,11.106415166101469,11.74172995495703
16.5306442537878,4.934668267811835,4.938544014617077,4.931315266757328,4.937324101905269,4.931873731719457,0.06655702856460143,0.06052698177977232,0.06641936702178639,0.06842577261860164,0.07088154144050932,9.762071083674066,8.61282423978929,9.790804516596944,10.15193720439015,10.496796319594662,1230848,600,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.848227992653845,4.935514907194676,5.014743094854963,4.692499389081854,4.760931292805688,0.06075919722206891,0.056647689108960016,0.062164501612627446,0.05991615665336485,0.06431670533314768,9.404068499803545,8.495490957189498,9.630085588470704,9.403889668880154,10.084131877541068
16.272266290085852,4.845464103708679,4.844901421920519,4.841339630308046,4.850350590015788,4.845687244832319,0.05974828508429453,0.054096107363168076,0.059805959112721,0.06139808212232588,0.06365317330281663,9.280022076729498,8.16271034127119,9.321187681833782,9.645177575350885,9.983747429486774,1435648,700,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.853996992111206,4.903876577127646,4.80750356151856,4.863644858440631,4.846278496520266,0.059293465339578674,0.05382881384837077,0.05957747035954224,0.061274740912972234,0.062246257432146325,9.243852317333223,8.19402055691698,9.340791669658707,9.643295873251237,9.749668626384885
16.25646936912568,4.76563527137622,4.767096179368332,4.763846883808221,4.766797126398397,4.7651963850561625,0.058763845161243035,0.05319477230724789,0.05879890311743019,0.06045675944616936,0.062610131202899,9.143669663852172,7.999634013793991,9.166382061035595,9.532606596225506,9.877175433525037,1640448,800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.7706983387470245,4.766639433064303,4.632217557952744,4.833124760724232,4.841700903971613,0.05852140148635954,0.05293567713704847,0.05895601058667173,0.06074666770959571,0.06182389333844191,8.923518121242521,7.829520086665722,9.07919548944449,9.39290919941581,9.473698242216654
16.25190070611641,4.68807391196449,4.683746060249305,4.687711764233779,4.693195089461582,4.6879818964162006,0.05839222843391817,0.05289527773142007,0.058237179300618294,0.06011154877383856,0.06230868389018008,9.042858801830558,7.885155101899278,9.01258003524615,9.444034310653432,9.825843813876245,1845248,900,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.626268967986105,4.7384279214535665,4.6210150374733265,4.573077682102848,4.566292275486972,0.058325899415649474,0.05364272474328539,0.05747192094928204,0.06007095367261551,0.062251562656038505,8.991329073905941,7.85522445351989,8.888460431639656,9.465758077497394,9.801063198154269
16.253222162133618,4.615785139667363,4.616597567049887,4.616628364366794,4.615548364320301,4.614711709081457,0.058172692638011725,0.052595548084092204,0.058154062607866784,0.059918468606831796,0.06205863696346367,8.942133749724961,7.751657372793964,8.91475251814695,9.360229673169727,9.749497858896587,2050048,1000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.515289485454562,4.542446474001896,4.367427131493711,4.523985008115138,4.622696092156391,0.05792746238876134,0.051270443532201955,0.057185199599535746,0.059704442288521176,0.06344647867957683,8.864620178937907,7.502709292064171,8.766338667226218,9.296172591644927,9.876026510052625
16.254066523874958,4.546791308955493,4.542169420216745,4.54652180918416,4.551393653277164,4.547423303822793,0.05804847253266082,0.052511831009941556,0.05805851809598203,0.05963951003830664,0.061965585751575736,8.837426209790731,7.63282980980994,8.799533337956918,9.23256705092275,9.680401410773364,2254848,1100,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.502930104732513,4.78963031673444,4.564180522434517,4.261361973055115,4.412136256098157,0.058026393759064356,0.052915895269578114,0.05762906070875808,0.05897411123377511,0.06232877560250922,8.791482448577884,7.597642644442646,8.616521740139323,9.169745748442738,9.722716115415096
16.24836127927152,4.479528692283304,4.483080956670785,4.474899838599744,4.480259601628286,4.480158353021356,0.057949088909875233,0.0521644971817273,0.058016351591605474,0.059686399405701196,0.06196280545581104,8.73764721779894,7.48535247146,8.690847776439396,9.163886348269935,9.61713097204156,2459648,1200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.416022405028343,4.365564760708006,4.6236139212460134,4.500879150880556,4.205409089003123,0.057763683958910406,0.05015007197772237,0.06044409108027576,0.06006064080888298,0.06109871316514563,8.747061699628828,7.212453557361254,9.00839190404924,9.183624363755477,9.694898684966988
16.249183995180015,4.41773612888334,4.417343606765324,4.422790004353162,4.41199342199948,4.419262242860876,0.0578816357736025,0.05216305005197106,0.05776330588836904,0.059837979222344205,0.061741283170996177,8.642611506236404,7.3899649662898685,8.547941617975843,9.120329690965196,9.507849860255373,2664448,1300,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.4028121680021295,4.403498417276579,4.410426567256156,4.486184543104381,4.314224360845205,0.05778775585349649,0.051356121675729074,0.05749728012721515,0.060444079397825826,0.06149854696230757,8.630355477333069,7.266082753032498,8.442375539575975,9.18213614185728,9.551784692053987
16.24950970223327,4.359139448179527,4.359488214390308,4.355507861049355,4.36371655765591,4.358204592252169,0.0578312639084066,0.05218910170391149,0.05792697245498306,0.05944592148627629,0.06173222016742396,8.550768766508586,7.29661535081813,8.494712964993017,8.959214232762866,9.444974253471164,2869248,1400,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.241126306354997,4.308212106023513,4.2882314537855555,4.109094092351148,4.257769961940646,0.057534479768946746,0.05142629933394983,0.05795545473665702,0.05952022783819914,0.06166861938373727,8.519745409488678,7.14769731990392,8.477906974032503,9.121994952785144,9.426639955551881
16.254138509775288,4.305067378538321,4.308298789839505,4.3035916665580505,4.303836171417507,4.304952299979392,0.0578033212640158,0.052035200996266406,0.057818257472057176,0.05959195188699801,0.061726866917553545,8.472905607465304,7.191672050498054,8.386792852490583,8.920865079383013,9.3834529500044,3074048,1500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.2728294134140015,4.436647963105045,4.26766386507795,4.160535352969539,4.233554445256326,0.05786217842251062,0.0530016675179866,0.05772234267340254,0.05906887456804106,0.06134789687985521,8.41979694366455,7.302440955051333,8.287127382021676,8.772217607592228,9.24797181543313
16.248288314609404,4.251804743616095,4.251776713726824,4.253301879136379,4.249201681036528,4.253204276443013,0.05770537134632939,0.05203038283046551,0.05773142376209073,0.05957648699619071,0.06152675471216462,8.380941653902735,7.10919112127556,8.292039483271925,8.850018717817829,9.282923652075324,3278848,1600,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.193943932652473,4.20462126984122,4.096772631560009,4.250007083551884,4.2308189932405895,0.05741265160031617,0.05184245287548111,0.05589310418603554,0.060354824987352534,0.06203919836133721,8.345424264669418,7.0628394165651995,8.03977693341813,8.979763470788198,9.406001440048213
16.24199151592636,4.201940472708888,4.203854943906277,4.2017775071272085,4.20339245734916,4.199068372609759,0.05764663831169763,0.052053732950884266,0.05766518832292251,0.05943933069003178,0.06150025352058005,8.299839925083958,7.021349990438144,8.207082260484443,8.755918979253938,9.232562041222721,3483648,1700,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.154346384108067,4.014773700083472,4.194538949192106,4.109679546859855,4.303486325965058,0.05750621180050075,0.051195359598697456,0.05762573913577574,0.05879557498650055,0.062621064781852,8.166064143180847,6.713439218488679,8.12370142304754,8.583565531753184,9.291687105598964
16.24433735095658,4.157687693485491,4.157290528438399,4.1621117580779785,4.1530490748324205,4.158680236808492,0.057600105455040906,0.05178221293630815,0.05769004320516058,0.059532014283442486,0.06139653063385643,8.239975049684858,6.934955848054179,8.135976439975167,8.724803496299032,9.163222184054549,3688448,1800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.226791173219682,4.336143514898012,4.144553879563876,4.1192321375863425,4.316412564345475,0.05789866484701633,0.05289424946819689,0.056553591589521696,0.05947209753040293,0.06228913128749973,8.226834923028948,6.921764056215573,7.956287492278034,8.740739116061492,9.18587786442525
16.25496631580431,4.119086547077711,4.120015154157972,4.1168680413739365,4.116156811594577,4.123665501305186,0.05755866882942327,0.05192717561825732,0.05760724976192606,0.05938763165920364,0.06129443819195474,8.18401024819045,6.8947791776638505,8.075163105772114,8.657049746284025,9.1049871939566,3893248,1900,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.061236113309862,4.0650660307528,4.181495725115153,3.9461277350783304,4.047193625351628,0.05745124258100986,0.05072865229543475,0.05863838049710966,0.05971825585045203,0.060908834759209544,8.264619186520578,6.798078682763239,8.286225717207959,8.891237610161566,9.126816615660228
16.25747799736044,4.081763087928074,4.079083706221124,4.086380524925223,4.080960437777152,4.080964957912107,0.05752442765288221,0.05186431915039514,0.057387278311167404,0.059425579948868275,0.06140681521493594,8.130125366664892,6.822019878036641,7.976699969628161,8.616614289638818,9.101627285087838,4098048,2000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.047175355255605,4.083769475960224,3.992169381747912,4.052670096526239,4.063012389261598,0.057322827400639646,0.052469246047038016,0.05709410407518119,0.058024346942427495,0.06136330452555639,8.136187747120857,6.931645080909957,7.975383855188777,8.399191926587859,9.154190836154882
16.25638030957469,4.046968538367397,4.041144729781014,4.049902293335089,4.049003578800787,4.048119600470301,0.05749667257007563,0.05189209950527579,0.05747622245342144,0.059211278964566995,0.06132844440487322,8.078247524982007,6.778139474163425,7.9379292801822094,8.529922963221496,9.047187039706843,4302848,2100,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.040112055838106,4.030563337360271,4.00475345554022,4.117201118327769,4.007969453846195,0.05731555761303754,0.05150065041126927,0.05812709856614031,0.059272283724425855,0.06040462245010144,8.044619768857954,6.750515341758732,8.11538418952161,8.500496581370719,8.833876289612006
16.239654512453207,4.0118635281319825,4.013444073332906,4.0099518032035695,4.0155470171940575,4.008875574787982,0.05739884596482704,0.051665307216716104,0.05753569823036453,0.059171736756883406,0.06122765855956903,8.017503650352761,6.6882890536543655,7.90793222097911,8.473791096156763,9.000808585431493,4507648,2200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.072655379772186,3.9518485605642213,4.060768385735366,4.043589042715897,4.222923667658276,0.05758568784222006,0.05174309225380422,0.05767997410973829,0.05926030244518933,0.06139633157827156,7.996112912893297,6.685080764293664,7.896265556357503,8.535482881511054,8.818614876403227
16.2478241103805,3.986330537399174,3.985403985950906,3.9844803018863892,3.988065173490376,3.987682959867756,0.05740774385582641,0.05166039407103153,0.05743560778630655,0.05919668513793374,0.06134012096048831,7.983119054485532,6.660209279339711,7.843655195848874,8.448417109861163,8.979911128089576,4712448,2300,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.876403450965882,3.8019618268337023,3.8901850026530207,3.9601484129998483,3.847385526509097,0.057416839990764856,0.051201168457294756,0.05784003244068987,0.05916061187755166,0.06117544473991506,8.010848343372345,6.6376934452957705,7.926604309932883,8.414735555189425,9.01170568428341
16.24943173064388,3.9626384658063216,3.965980147876839,3.9630192338338124,3.9605470474798397,3.9613036412172447,0.05739934472742603,0.05157488794289335,0.0572975187586349,0.05934636977928504,0.06132151778967612,7.949830311947579,6.612010628281347,7.781767640516415,8.441278641491309,8.951175957504791,4917248,2400,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.955139093101025,4.03803322599999,3.8460488349496704,4.040323016235624,3.9058654073463805,0.057210177881643176,0.0525348431956262,0.05635086736666615,0.05989015964847626,0.05995823763353164,7.869445770978928,6.626955872319305,7.670441892210519,8.44302737303456,8.700283520163117
16.239836451495208,3.939645298590742,3.937064858176685,3.935167210547848,3.941047342122186,3.9457002990299794,0.05731219595833476,0.05161584631007345,0.05733572113584627,0.0591676010211507,0.061176071017153465,7.900180235640746,6.584746740734147,7.762048575475936,8.377533793991148,8.887264253288079,5122048,2500,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.920808121562004,3.8307547762043876,3.9727469206918626,3.949964361910917,3.928652939369092,0.057386522996239364,0.05126577110439984,0.057887678165570826,0.058818715131021576,0.061366345761519586,7.90191975235939,6.566886333719125,7.817655087448649,8.297817830545492,8.87788109599419
16.24396239676861,3.9234092582806857,3.9216164225768635,3.9241067033547687,3.9208816656474976,3.9273081920576125,0.05730591918691825,0.05148300245324684,0.0574471532432142,0.05916394132315913,0.06116444036795921,7.8763421928929,6.541874616183296,7.741703144389237,8.360769847075886,8.868492847200475,5326848,2600,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.9080671966075893,3.913515498107562,3.8831580671648576,3.8742608221048624,3.9671984171437233,0.05721216136589645,0.05217344508325372,0.05687857266348689,0.058582872131360646,0.061206676196498985,7.801770105957986,6.608055086753633,7.594351741805018,8.233282866665837,8.772646837136195
16.240439322650758,3.9087631166833905,3.9117424482004246,3.909289676286338,3.909042394342585,3.9053222410129833,0.05730592626085209,0.051515003956140684,0.05736829119955559,0.05916406315577619,0.06119169679215852,7.857896190780957,6.52094397639754,7.711318892462985,8.332310223075494,8.8702877126708,5531648,2700,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.945185638964177,3.7651059284517947,4.027711417714447,4.006876701366278,3.9699695294186963,0.0577282210579142,0.050357574250837374,0.058057010557922846,0.060121436804642256,0.06204068135297754,7.89995963871479,6.406767087652824,7.738613939470819,8.404103497445789,8.988142101817454
16.24704621153908,3.9000895217119207,3.900513798867828,3.898531514854383,3.901560116331661,3.900059137972122,0.05731606753652009,0.051462528565643116,0.057304983352665026,0.05915787993103083,0.06128961174356795,7.846718700406438,6.498876429628647,7.686268183326968,8.316061793793178,8.873636552845728,5736448,2800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.8574410006403936,3.7288402997256207,4.011816584680266,3.9026686127241987,3.803189458435504,0.05728591361548753,0.05054542540273723,0.059919485774559814,0.058475781746430984,0.06071626888514747,7.845169723033906,6.390437627016606,8.054034437888712,8.173274080255155,8.841476256453166
16.236691272143066,3.890750504904201,3.890027802559472,3.8925232411275204,3.886416421734336,3.8943937081537197,0.05728695113865852,0.05152553040984851,0.057349167917345345,0.059220508937777985,0.06100441954799805,7.8301283097856285,6.4902696460011065,7.678066742991562,8.329983947773528,8.809496885184297,5941248,2900,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.9045014753937717,3.9130685477420215,3.8039007361490538,4.002271801632996,3.910180424979082,0.057210117694921785,0.05265727377895272,0.05724518586381328,0.058978198735690913,0.05988509024418617,7.781363129615785,6.629117975573568,7.746992987971147,8.177741412952747,8.543386971863512
